chr	start	end	name	log2fc	pval
chr7	104314525	104315583	541		
chr7	104352489	104353454	581		
chr7	104445484	104446157	59		
chr7	104464506	104465185	75		
chr7	104465344	104465883	49		
chr7	104501788	104502493	108		
chr7	104507437	104507919	46		
chr7	105399458	105400098	438		
chr7	105400456	105400805	79		
chr7	105480836	105482290	583		
chr7	105553907	105555150	602		
chr7	105564962	105565426	18		
chr7	105580657	105581738	618		
chr7	105632799	105634008	765		
chr7	105639821	105641265	1031		
chr7	105650558	105651391	159		
chr7	105736072	105737783	1628		
chr7	105743634	105744651	734		
chr7	105751632	105752294	319		
chr7	105787017	105788207	534		
chr7	105810234	105811078	867		
chr7	105952417	105953949	451		
chr7	106213827	106215339	483		
chr7	106265181	106265420	8		
chr7	106528005	106528205	34		
chr7	106528372	106529221	252		
chr7	106616693	106616939	8		
chr7	106617148	106617902	31		
chr7	106618188	106618394	12		
chr7	107370343	107371405	139		
chr7	107567350	107568228	71		
chr7	107594591	107595723	232		
chr7	107665235	107667011	283		
chr7	108934347	108935198	915		
chr7	108950400	108950884	29		
chr7	108950958	108951284	9		
chr7	109010748	109011182	26		
chr7	109082804	109083621	138		
chr7	109115405	109115952	38		
chr7	109169578	109170250	58		
chr7	109174582	109175532	252		
chr7	109438585	109439443	99		
chr7	109518492	109518980	230		
chr7	109519132	109520086	1039		
chr7	109615059	109616835	708		
chr7	109671227	109672432	523		
chr7	109703328	109704346	427		
chr7	109751682	109752951	1308		
chr7	109781172	109781965	66		
chr7	109807112	109807446	18		
chr7	109865387	109866059	94		
chr7	109959255	109960747	1299		
chr7	109985593	109986394	542		
chr7	109986529	109986871	112		
chr7	110018243	110019278	1154		
chr7	110060499	110061368	913		
chr7	110061723	110062531	683		
chr7	110121283	110121744	191		
chr7	110122007	110123483	1280		
chr7	110164132	110164968	265		
chr7	110221310	110222787	1098		
chr7	110613922	110615518	1734		
chr7	110627680	110629464	614		
chr7	110629869	110630151	72		
chr7	110630410	110630655	69		
chr7	110768127	110769258	762		
chr7	110843497	110844514	429		
chr7	110860628	110860856	14		
chr7	110861305	110862472	58		
chr7	110980961	110982489	144		
chr7	111028562	111029645	1017		
chr7	111081561	111083033	1769		
chr7	111083277	111083774	278		
chr7	111121881	111123342	703		
chr7	111156253	111156703	19		
chr7	111691915	111692134	15		
chr7	111692301	111692828	53		
chr7	111778474	111780019	598		
chr7	112022985	112024559	1345		
chr7	112157636	112159086	134		
chr7	112225849	112227315	820		
chr7	112427458	112428722	618		
chr7	112502353	112502642	12		
chr7	112620355	112621116	54		
chr7	112678642	112680427	1582		
chr7	112697442	112697698	14		
chr7	112742048	112742811	59		
chr7	112807358	112807630	12		
chr7	112841804	112842080	17		
chr7	112953960	112955903	621		
chr7	113206651	113207161	236		
chr7	113207475	113208533	1159		
chr7	113368782	113370050	1041		
chr7	113513071	113514612	1271		
chr7	113737846	113738263	19		
chr7	113765888	113767333	286		
chr7	114020518	114021052	69		
chr7	114116619	114117816	851		
chr7	114253907	114254795	1002		
chr7	114275296	114276122	811		
chr7	114276262	114276644	139		
chr7	114292423	114293024	46		
chr7	114414813	114416661	993		
chr7	114562416	114563373	379		
chr7	114635720	114636189	19		
chr7	114745618	114745904	21		
chr7	115216982	115217388	22		
chr7	115615770	115616467	50		
chr7	116031381	116032745	359		
chr7	116033388	116034524	403		
chr7	116039398	116040378	132		
chr7	116092729	116094098	773		
chr7	116237193	116237828	37		
chr7	116246444	116247003	28		
chr7	116307322	116308492	300		
chr7	116333409	116334778	1338		
chr7	116432950	116433247	14		
chr7	116442737	116444434	1222		
chr7	116503885	116504968	435		
chr7	116607705	116608503	53		
chr7	117380436	117381850	780		
chr7	118115364	118116673	1010		
chr7	118128814	118129648	841		
chr7	118129773	118130110	135		
chr7	118242589	118243655	1131		
chr7	118243912	118244301	132		
chr7	118277059	118278007	64		
chr7	118447438	118448827	219		
chr7	118490272	118492229	965		
chr7	118532567	118533780	637		
chr7	118584226	118584930	186		
chr7	118597424	118597789	17		
chr7	118705123	118705935	532		
chr7	118712467	118713156	393		
chr7	118740224	118741258	701		
chr7	118855107	118856313	880		
chr7	118993747	118995234	573		
chr7	119720018	119721208	866		
chr7	119739844	119740218	133		
chr7	119793565	119794674	537		
chr7	119894981	119896620	1152		
chr7	120102125	120103251	498		
chr7	120201442	120201977	15		
chr7	120597779	120597995	10		
chr7	120634642	120636157	1179		
chr7	120677066	120678314	1037		
chr7	120729645	120730029	18		
chr7	120739815	120740676	79		
chr7	120830555	120831332	386		
chr7	120834878	120836316	923		
chr7	120842516	120844005	766		
chr7	120917146	120917476	91		
chr7	120917735	120918667	989		
chr7	120981416	120983003	1305		
chr7	121034002	121035650	1544		
chr7	121074069	121074510	29		
chr7	121706450	121707506	999		
chr7	121707657	121707899	84		
chr7	121934866	121935165	15		
chr7	121935199	121935890	45		
chr7	121981133	121982152	663		
chr7	122020535	122021384	460		
chr7	122066541	122068071	1741		
chr7	122100835	122101910	705		
chr7	122132526	122133592	977		
chr7	122158730	122159853	407		
chr7	122219441	122220189	29		
chr7	122289052	122290055	99		
chr7	122969447	122971171	1616		
chr7	123066097	123066625	20		
chr7	123123556	123125048	1523		
chr7	123369031	123370580	1055		
chr7	123377947	123378560	487		
chr7	123500133	123501167	127		
chr7	125393290	125393770	28		
chr7	125393911	125394169	18		
chr7	125444090	125445474	866		
chr7	125490993	125492030	449		
chr7	125551787	125553221	699		
chr7	125580964	125581567	56		
chr7	125603584	125604116	22		
chr7	125604160	125604527	15		
chr7	125706958	125707761	772		
chr7	125707849	125708376	437		
chr7	125933577	125934039	22		
chr7	126081622	126082439	120		
chr7	126199732	126200960	1019		
chr7	126217136	126217370	13		
chr7	126248412	126250031	347		
chr7	126250844	126251044	37		
chr7	126271935	126273262	690		
chr7	126376826	126377980	738		
chr7	126396127	126396835	595		
chr7	126414101	126414423	6		
chr7	126428374	126429705	661		
chr7	126474446	126475837	1464		
chr7	126481852	126482572	69		
chr7	126486809	126488089	783		
chr7	126501789	126503672	2441		
chr7	126535838	126536440	22		
chr7	126565695	126566811	1046		
chr7	126582801	126583931	555		
chr7	126624384	126625469	169		
chr7	126648991	126650065	395		
chr7	126675424	126676433	261		
chr7	126695095	126696474	1120		
chr7	126703273	126704207	87		
chr7	126704313	126704801	83		
chr7	126759575	126760495	1042		
chr7	126776885	126777704	854		
chr7	126780882	126781122	64		
chr7	126791601	126792550	1218		
chr7	126797629	126799202	1460		
chr7	126799519	126800210	411		
chr7	126808686	126809607	192		
chr7	126823109	126823951	167		
chr7	126847473	126848030	28		
chr7	126861311	126862748	846		
chr7	126883669	126884921	982		
chr7	126897573	126898343	427		
chr7	126928418	126929519	632		
chr7	126949615	126950347	68		
chr7	126950536	126951007	59		
chr7	126975658	126975872	59		
chr7	126976118	126977206	1071		
chr7	127013909	127014641	500		
chr7	127016271	127017352	784		
chr7	127025398	127026835	1481		
chr7	127027108	127027402	126		
chr7	127027586	127028020	282		
chr7	127042012	127042830	203		
chr7	127091399	127092392	87		
chr7	127137514	127137714	9		
chr7	127195357	127196457	689		
chr7	127207319	127208721	1219		
chr7	127214789	127215467	61		
chr7	127232483	127233747	1157		
chr7	127244010	127245123	617		
chr7	127253696	127254845	573		
chr7	127260198	127260769	287		
chr7	127273340	127274432	780		
chr7	127296353	127296680	6		
chr7	127344851	127346610	1676		
chr7	127362565	127362855	21		
chr7	127363544	127364255	43		
chr7	127375353	127376128	690		
chr7	127386484	127387257	491		
chr7	127393009	127394190	600		
chr7	127406073	127406882	372		
chr7	127421421	127422494	479		
chr7	127448300	127449502	843		
chr7	127470275	127472287	1363		
chr7	127478162	127479944	1985		
chr7	127511933	127513036	1399		
chr7	127572731	127574090	692		
chr7	127587865	127588169	92		
chr7	127588683	127589345	714		
chr7	127614421	127615842	1343		
chr7	127636831	127637606	211		
chr7	127691521	127692139	55		
chr7	127707952	127709218	710		
chr7	127712934	127713178	59		
chr7	127744789	127746966	1130		
chr7	127769193	127770483	883		
chr7	127776330	127778125	1942		
chr7	127800526	127801432	113		
chr7	127814014	127814477	17		
chr7	127823930	127824780	70		
chr7	127841014	127842610	1324		
chr7	127875418	127877386	2494		
chr7	127895024	127895684	265		
chr7	127895837	127896037	27		
chr7	127903964	127904645	479		
chr7	127912118	127913059	604		
chr7	127935165	127935462	65		
chr7	127935564	127936253	374		
chr7	127966913	127967143	94		
chr7	127967388	127968727	1540		
chr7	127993055	127993976	79		
chr7	128003972	128005266	261		
chr7	128062788	128063366	21		
chr7	128204999	128206298	287		
chr7	128237209	128238383	1222		
chr7	128246453	128248044	774		
chr7	128297534	128298435	612		
chr7	128411728	128412219	11		
chr7	128417599	128418819	463		
chr7	128460304	128461706	1055		
chr7	128474418	128474636	14		
chr7	128523628	128525087	1464		
chr7	128592407	128592677	16		
chr7	128611251	128612120	831		
chr7	128687963	128688576	64		
chr7	128739390	128740521	1435		
chr7	128744881	128745647	904		
chr7	129591511	129592644	730		
chr7	130265186	130266606	187		
chr7	130518773	130520331	1429		
chr7	130546418	130547399	909		
chr7	130553082	130554343	82		
chr7	130593269	130594357	125		
chr7	130596304	130596634	33		
chr7	130645759	130647249	730		
chr7	130692573	130693170	52		
chr7	130834511	130834718	19		
chr7	130865812	130866919	1118		
chr7	130935752	130937245	501		
chr7	130949199	130949565	10		
chr7	131362146	131363442	871		
chr7	131371094	131371828	417		
chr7	131409787	131411284	1359		
chr7	131542621	131543402	37		
chr7	131553998	131554444	29		
chr7	131560292	131561089	685		
chr7	132070179	132070640	18		
chr7	132154494	132154729	17		
chr7	132315628	132317451	1084		
chr7	132551406	132551927	112		
chr7	132575440	132576430	620		
chr7	132597010	132597872	67		
chr7	132610324	132611178	193		
chr7	132656203	132656527	15		
chr7	132776056	132776342	12		
chr7	132812175	132814265	1360		
chr7	132851985	132852820	485		
chr7	132859144	132859952	562		
chr7	132930682	132932328	1608		
chr7	133088834	133089140	15		
chr7	133099640	133099934	15		
chr7	133115669	133115869	13		
chr7	133121680	133123448	1853		
chr7	133123554	133124371	558		
chr7	133186180	133186438	13		
chr7	133637027	133638384	1181		
chr7	133708500	133709946	1160		
chr7	133747658	133749026	157		
chr7	133775979	133777135	899		
chr7	133782598	133783227	32		
chr7	134224324	134225471	252		
chr7	134670368	134671644	746		
chr7	134937589	134938444	45		
chr7	135537756	135538707	355		
chr7	135651753	135652711	157		
chr7	135715699	135716541	343		
chr7	135716692	135717063	84		
chr7	135735757	135736356	29		
chr7	136060483	136060782	14		
chr7	136406449	136406793	19		
chr7	136894091	136894442	27		
chr7	136894557	136895055	95		
chr7	137121417	137121646	10		
chr7	137300402	137300605	16		
chr7	137313031	137314456	1128		
chr7	137322466	137322880	30		
chr7	137410090	137411398	899		
chr7	137416327	137416666	22		
chr7	137437597	137438477	883		
chr7	138845732	138847403	1818		
chr7	138908511	138910171	765		
chr7	138919479	138920194	53		
chr7	138940378	138941274	60		
chr7	139085979	139086966	136		
chr7	139187767	139188903	316		
chr7	139212630	139213761	335		
chr7	139247754	139249230	1101		
chr7	139388387	139388760	184		
chr7	139389054	139390005	1145		
chr7	139582029	139582897	52		
chr7	139659906	139660225	39		
chr7	139683870	139684782	265		
chr7	139834039	139834275	10		
chr7	139943803	139944518	18		
chr7	139950004	139951479	587		
chr7	139978411	139979150	47		
chr7	140035829	140037089	1020		
chr7	140047741	140048031	15		
chr7	140049105	140049800	48		
chr7	140058074	140058419	16		
chr7	140070078	140070675	53		
chr7	140101507	140102530	157		
chr7	140115699	140116902	701		
chr7	140125299	140126212	312		
chr7	140137533	140138273	389		
chr7	140154245	140154669	21		
chr7	140765087	140765317	14		
chr7	140821775	140822201	23		
chr7	140855767	140857965	1829		
chr7	140881377	140882855	1507		
chr7	140899202	140900429	242		
chr7	140908701	140909130	37		
chr7	140922431	140922663	14		
chr7	140941249	140942474	380		
chr7	140954472	140955989	1082		
chr7	140968276	140968606	16		
chr7	141009537	141010790	726		
chr7	141016477	141016707	6		
chr7	141047485	141047706	15		
chr7	141047991	141048462	61		
chr7	141048588	141048885	13		
chr7	141060428	141061313	70		
chr7	141070242	141070500	16		
chr7	141096053	141096794	124		
chr7	141100030	141100505	53		
chr7	141122904	141123733	251		
chr7	141130994	141131871	498		
chr7	141168241	141168778	151		
chr7	141172101	141173218	514		
chr7	141193186	141194044	796		
chr7	141194165	141194927	381		
chr7	141215399	141216365	148		
chr7	141221385	141222331	109		
chr7	141228479	141229608	1346		
chr7	141265583	141266540	384		
chr7	141278840	141279070	3		
chr7	141327004	141328719	1242		
chr7	141338902	141339360	35		
chr7	141391687	141392764	587		
chr7	141413421	141414131	423		
chr7	141414301	141414767	207		
chr7	141429111	141429390	23		
chr7	141434734	141435661	192		
chr7	141437063	141437658	244		
chr7	141447033	141448331	1042		
chr7	141455123	141456213	1182		
chr7	141461457	141462392	485		
chr7	141464225	141464795	186		
chr7	141467349	141468570	818		
chr7	141474633	141476620	1452		
chr7	141481787	141482480	73		
chr7	141539219	141540338	593		
chr7	141561780	141562026	93		
chr7	141562206	141563224	1091		
chr7	141901616	141902480	795		
chr7	141902616	141902868	77		
chr7	141949266	141949590	46		
chr7	141949716	141950544	129		
chr7	142025449	142025898	30		
chr7	142060207	142061519	1053		
chr7	142094325	142095818	1357		
chr7	142283910	142284892	426		
chr7	142371583	142372558	167		
chr7	142386680	142387929	905		
chr7	142460913	142462313	83		
chr7	142475229	142476711	408		
chr7	142476846	142477483	145		
chr7	142532816	142533741	715		
chr7	142580336	142580726	23		
chr7	142658445	142659859	186		
chr7	142967351	142968499	51		
chr7	143042015	143042215	10		
chr7	143052484	143054272	1936		
chr7	143069318	143070167	552		
chr7	143107082	143108226	197		
chr7	143124653	143124856	11		
chr7	143124974	143125174	11		
chr7	143154001	143154348	25		
chr7	143294993	143296558	612		
chr7	143367588	143368058	12		
chr7	143437753	143438666	134		
chr7	143445399	143446192	48		
chr7	143459063	143460967	586		
chr7	143473929	143474133	13		
chr7	143501838	143502786	121		
chr7	143548162	143549179	1190		
chr7	143549296	143549638	172		
chr7	143599412	143600534	629		
chr7	143627536	143627931	26		
chr7	143648974	143649702	225		
chr7	143685276	143685951	153		
chr7	143739442	143740680	441		
chr7	143756682	143757363	34		
chr7	143783663	143784590	91		
chr7	143822237	143822901	295		
chr7	143823055	143823499	96		
chr7	143829605	143830525	483		
chr7	144175603	144175869	11		
chr7	144283985	144284622	22		
chr7	144470052	144471215	701		
chr7	144553093	144554279	932		
chr7	144581688	144582820	807		
chr7	144678335	144679099	42		
chr7	144737220	144737860	44		
chr7	144738006	144738544	54		
chr7	144895622	144896090	29		
chr7	144914639	144915815	957		
chr7	144937734	144939816	1244		
chr7	144941369	144941581	98		
chr7	145030709	145031376	26		
chr7	145111104	145111973	70		
chr7	145206425	145206652	11		
chr7	145283412	145284047	257		
chr7	145300819	145301908	137		
chr7	145340833	145341481	318		
chr8	3220746	3221840	170		
chr8	3278319	3280000	976		
chr8	3353666	3354401	25		
chr8	3392526	3393579	620		
chr8	3467247	3468068	214		
chr8	3492837	3493804	769		
chr8	3499911	3501067	748		
chr8	3515320	3517354	1313		
chr8	3587398	3588393	105		
chr8	3600696	3600896	12		
chr8	3620681	3621384	739		
chr8	3621511	3621949	265		
chr8	3630757	3631663	103		
chr8	3676450	3677303	903		
chr8	3754286	3754592	35		
chr8	4087470	4087713	15		
chr8	4165637	4166071	134		
chr8	4166497	4167121	569		
chr8	4213701	4214518	62		
chr8	4238153	4239697	1095		
chr8	4252786	4253777	614		
chr8	4258593	4259396	100		
chr8	4275334	4276346	679		
chr8	4324162	4325826	1196		
chr8	4404371	4405285	67		
chr8	4492996	4494317	677		
chr8	4612670	4613893	835		
chr8	4677152	4678791	1194		
chr8	4779111	4779674	124		
chr8	8334561	8334908	9		
chr8	8441056	8441421	19		
chr8	8659421	8661246	1164		
chr8	8661339	8661961	417		
chr8	8689430	8690573	1372		
chr8	8994852	8995052	10		
chr8	9975905	9976339	322		
chr8	9977486	9978434	945		
chr8	10006800	10007621	47		
chr8	10153831	10154150	16		
chr8	10924440	10924665	4		
chr8	10946329	10946787	24		
chr8	11007200	11008892	881		
chr8	11009100	11009847	590		
chr8	11187714	11188068	15		
chr8	11311743	11313992	2150		
chr8	11477074	11478748	744		
chr8	11497105	11498187	903		
chr8	11550171	11550989	389		
chr8	11555410	11555834	555		
chr8	11556039	11557940	2240		
chr8	11558468	11558760	246		
chr8	11634613	11635791	1305		
chr8	11635914	11636367	173		
chr8	11727510	11728874	372		
chr8	11757881	11759015	925		
chr8	11779224	11779951	188		
chr8	11780112	11780950	112		
chr8	12384577	12384777	9		
chr8	12395196	12395468	14		
chr8	12671461	12672555	760		
chr8	12756742	12757962	1087		
chr8	12873348	12874388	89		
chr8	12896879	12897108	1		
chr8	12897479	12897872	25		
chr8	12926324	12928461	832		
chr8	13104342	13105467	983		
chr8	13105697	13106391	803		
chr8	13158747	13160104	1207		
chr8	13200182	13201062	286		
chr8	13252051	13252792	133		
chr8	13253085	13254025	289		
chr8	13287034	13288684	1331		
chr8	13338420	13339522	615		
chr8	13428264	13429335	137		
chr8	13430542	13430913	47		
chr8	13435413	13436569	243		
chr8	13493415	13494566	805		
chr8	13676128	13677635	987		
chr8	13757298	13758522	1022		
chr8	13785181	13786343	745		
chr8	13869396	13870397	592		
chr8	13889724	13890583	420		
chr8	13907313	13908340	581		
chr8	13964494	13965194	33		
chr8	13974005	13975286	582		
chr8	14089747	14090895	514		
chr8	14095674	14095902	6		
chr8	14888146	14889599	988		
chr8	14911139	14912332	620		
chr8	14996217	14996441	1		
chr8	15010955	15012014	99		
chr8	15027338	15028631	303		
chr8	15057690	15058003	38		
chr8	15058165	15058720	56		
chr8	15059194	15059623	48		
chr8	15152212	15152661	29		
chr8	15417109	15417333	5		
chr8	15519725	15520201	46		
chr8	17534892	17535401	22		
chr8	18594810	18595944	915		
chr8	18738903	18739388	56		
chr8	18740238	18741585	205		
chr8	18767743	18768168	29		
chr8	18768305	18768551	14		
chr8	18845783	18847160	1039		
chr8	18899035	18899355	25		
chr8	18950350	18951268	94		
chr8	19161775	19162263	77		
chr8	19784257	19785523	3054		
chr8	19979862	19980712	390		
chr8	20121843	20123122	2616		
chr8	20296592	20297961	1712		
